filename,character,confidence
char_0001.png,大,1.0000
char_0002.png,唐,1.0000
char_0003.png,西,1.0000
char_0004.png,京,1.0000
char_0005.png,千,1.0000
char_0006.png,福,1.0000
char_0007.png,寺,1.0000
char_0008.png,多,1.0000
char_0009.png,寶,1.0000
char_0010.png,佛,1.0000
char_0011.png,塔,1.0000
char_0012.png,感,1.0000
char_0013.png,應,1.0000
char_0014.png,碑,1.0000
char_0015.png,文,1.0000
char_0016.png,南,1.0000
char_0017.png,陽,1.0000
char_0018.png,岑,1.0000
char_0019.png,勳,1.0000
char_0020.png,撰,1.0000
char_0021.png,朝,1.0000
char_0022.png,議,1.0000
char_0023.png,郎,1.0000
char_0024.png,判,1.0000
char_0025.png,尚,1.0000
char_0026.png,書,1.0000
char_0027.png,武,1.0000
char_0028.png,部,1.0000
char_0029.png,員,1.0000
char_0030.png,外,1.0000
char_0031.png,郎,1.0000
char_0032.png,琅,1.0000
char_0033.png,邪,1.0000
char_0034.png,顏,1.0000
char_0035.png,真,1.0000
char_0036.png,卿,1.0000
char_0037.png,書,1.0000
char_0038.png,朝,1.0000
char_0039.png,散,1.0000
char_0040.png,大,1.0000
char_0041.png,夫,1.0000
char_0042.png,檢,1.0000
char_0043.png,校,1.0000
char_0044.png,尚,1.0000
char_0045.png,書,1.0000
char_0046.png,都,1.0000
char_0047.png,官,1.0000
char_0048.png,郎,1.0000
char_0049.png,中,1.0000
char_0050.png,東,1.0000
char_0051.png,海,1.0000
char_0052.png,徐,1.0000
char_0053.png,浩,1.0000
char_0054.png,題,1.0000
char_0055.png,額,1.0000
char_0056.png,粵,1.0000
char_0057.png,妙,1.0000
char_0058.png,法,1.0000
char_0059.png,蓮,1.0000
char_0060.png,華,1.0000
char_0061.png,諸,1.0000
char_0062.png,佛,1.0000
char_0063.png,之,1.0000
char_0064.png,秘,1.0000
char_0065.png,藏,1.0000
char_0066.png,也,1.0000
char_0067.png,多,1.0000
char_0068.png,寶,1.0000
char_0069.png,佛,1.0000
char_0070.png,塔,1.0000
char_0071.png,證,1.0000
char_0072.png,經,1.0000
char_0073.png,之,1.0000
char_0074.png,踴,1.0000
char_0075.png,現,1.0000
char_0076.png,也,1.0000
char_0077.png,發,1.0000
char_0078.png,明,1.0000
char_0079.png,資,1.0000
char_0080.png,乎,1.0000
char_0081.png,十,1.0000
char_0082.png,力,1.0000
char_0083.png,弘,1.0000
char_0084.png,建,1.0000
char_0085.png,在,1.0000
char_0086.png,於,1.0000
char_0087.png,四,1.0000
char_0088.png,依,1.0000
char_0089.png,有,1.0000
char_0090.png,禪,1.0000
char_0091.png,師,1.0000
char_0092.png,法,1.0000
char_0093.png,號,1.0000
char_0094.png,楚,1.0000
char_0095.png,金,1.0000
char_0096.png,姓,1.0000
char_0097.png,程,1.0000
char_0098.png,廣,1.0000
char_0099.png,平,1.0000
char_0100.png,人,1.0000
char_0101.png,也,1.0000
char_0102.png,祖,1.0000
char_0103.png,父,1.0000
char_0104.png,並,1.0000
char_0105.png,信,1.0000
char_0106.png,著,1.0000
char_0107.png,釋,1.0000
char_0108.png,門,1.0000
char_0109.png,慶,1.0000
char_0110.png,歸,1.0000
char_0111.png,法,1.0000
char_0112.png,胤,1.0000
char_0113.png,母,1.0000
char_0114.png,高,1.0000
char_0115.png,氏,1.0000
char_0116.png,久,1.0000
char_0117.png,而,1.0000
char_0118.png,無,1.0000
char_0119.png,妊,1.0000
char_0120.png,夜,1.0000
char_0121.png,夢,1.0000
char_0122.png,諸,1.0000
char_0123.png,佛,1.0000
char_0124.png,覺,1.0000
char_0125.png,而,1.0000
char_0126.png,有,1.0000
char_0127.png,娠,1.0000
char_0128.png,是,1.0000
char_0129.png,生,1.0000
char_0130.png,龍,1.0000
char_0131.png,象,1.0000
char_0132.png,之,1.0000
char_0133.png,征,1.0000
char_0134.png,無,1.0000
char_0135.png,取,1.0000
