filename,character,confidence
char_0001.png,九,1.0000
char_0002.png,成,1.0000
char_0003.png,宮,1.0000
char_0004.png,醴,1.0000
char_0005.png,泉,1.0000
char_0006.png,銘,1.0000
char_0007.png,祕,1.0000
char_0008.png,書,1.0000
char_0009.png,監,1.0000
char_0010.png,撿,1.0000
char_0011.png,挍,1.0000
char_0012.png,侍,1.0000
char_0013.png,中,1.0000
char_0014.png,鉅,1.0000
char_0015.png,鹿,1.0000
char_0016.png,郡,1.0000
char_0017.png,公,1.0000
char_0018.png,臣,1.0000
char_0019.png,魏,1.0000
char_0020.png,徵,1.0000
char_0021.png,奉,1.0000
char_0022.png,敕,1.0000
char_0023.png,撰,1.0000
char_0024.png,維,1.0000
char_0025.png,貞,1.0000
char_0026.png,觀,1.0000
char_0027.png,六,1.0000
char_0028.png,年,1.0000
char_0029.png,孟,1.0000
char_0030.png,夏,1.0000
char_0031.png,之,1.0000
char_0032.png,月,1.0000
char_0033.png,皇,1.0000
char_0034.png,帝,1.0000
char_0035.png,避,1.0000
char_0036.png,暑,1.0000
char_0037.png,乎,1.0000
char_0038.png,九,1.0000
char_0039.png,成,1.0000
char_0040.png,之,1.0000
char_0041.png,宮,1.0000
char_0042.png,此,1.0000
char_0043.png,則,1.0000
char_0044.png,隋,1.0000
char_0045.png,之,1.0000
char_0046.png,仁,1.0000
char_0047.png,壽,1.0000
char_0048.png,宮,1.0000
char_0049.png,也,1.0000
char_0050.png,冠,1.0000
char_0051.png,山,1.0000
char_0052.png,抗,1.0000
char_0053.png,殿,1.0000
char_0054.png,絕,1.0000
char_0055.png,壑,1.0000
char_0056.png,為,1.0000
char_0057.png,池,1.0000
char_0058.png,跨,1.0000
char_0059.png,水,1.0000
char_0060.png,架,1.0000
char_0061.png,楹,1.0000
char_0062.png,分,1.0000
char_0063.png,巗,1.0000
char_0064.png,竦,1.0000
char_0065.png,闕,1.0000
char_0066.png,高,1.0000
char_0067.png,閣,1.0000
char_0068.png,周,1.0000
char_0069.png,建,1.0000
char_0070.png,長,1.0000
char_0071.png,廊,1.0000
char_0072.png,四,1.0000
char_0073.png,起,1.0000
char_0074.png,棟,1.0000
char_0075.png,宇,1.0000
char_0076.png,膠,1.0000
char_0077.png,葛,1.0000
char_0078.png,臺,1.0000
char_0079.png,榭,1.0000
char_0080.png,參,1.0000
char_0081.png,差,1.0000
char_0082.png,仰,1.0000
char_0083.png,視,1.0000
char_0084.png,則,1.0000
char_0085.png,迢,1.0000
char_0086.png,遰,1.0000
char_0087.png,百,1.0000
char_0088.png,尋,1.0000
char_0089.png,下,1.0000
char_0090.png,臨,1.0000
char_0091.png,則,1.0000
char_0092.png,崢,1.0000
char_0093.png,嶸,1.0000
char_0094.png,千,1.0000
char_0095.png,仞,1.0000
char_0096.png,珠,1.0000
char_0097.png,璧,1.0000
char_0098.png,交,1.0000
char_0099.png,暎,1.0000
char_0100.png,金,1.0000
char_0101.png,碧,1.0000
char_0102.png,相,1.0000
char_0103.png,暉,1.0000
char_0104.png,照,1.0000
char_0105.png,灼,1.0000
char_0106.png,雲,1.0000
char_0107.png,霞,1.0000
char_0108.png,蔽,1.0000
char_0109.png,虧,1.0000
char_0110.png,日,1.0000
char_0111.png,月,1.0000
char_0112.png,觀,1.0000
char_0113.png,其,1.0000
char_0114.png,移,1.0000
char_0115.png,山,1.0000
char_0116.png,延,1.0000
char_0117.png,澗,1.0000
char_0118.png,窮,1.0000
char_0119.png,泰,1.0000
char_0120.png,極,1.0000
char_0121.png,侈,1.0000
char_0122.png,以,1.0000
char_0123.png,人,1.0000
char_0124.png,從,1.0000
char_0125.png,欲,1.0000
char_0126.png,良,1.0000
char_0127.png,足,1.0000
char_0128.png,深,1.0000
char_0129.png,尤,1.0000
char_0130.png,至,1.0000
char_0131.png,於,1.0000
char_0132.png,炎,1.0000
char_0133.png,景,1.0000
char_0134.png,流,1.0000
char_0135.png,金,1.0000
char_0136.png,無,1.0000
char_0137.png,鬱,1.0000
char_0138.png,蒸,1.0000
char_0139.png,之,1.0000
char_0140.png,氣,1.0000
char_0141.png,微,1.0000
char_0142.png,風,1.0000
char_0143.png,徐,1.0000
char_0144.png,動,1.0000
char_0145.png,有,1.0000
char_0146.png,淒,1.0000
char_0147.png,清,1.0000
char_0148.png,之,1.0000
char_0149.png,涼,1.0000
char_0150.png,信,1.0000
char_0151.png,安,1.0000
char_0152.png,體,1.0000
char_0153.png,之,1.0000
char_0154.png,佳,1.0000
char_0155.png,所,1.0000
char_0156.png,誠,1.0000
char_0157.png,養,1.0000
char_0158.png,神,1.0000
char_0159.png,之,1.0000
char_0160.png,勝,1.0000
char_0161.png,地,1.0000
char_0162.png,漢,1.0000
char_0163.png,之,1.0000
char_0164.png,甘,1.0000
char_0165.png,泉,1.0000
char_0166.png,不,1.0000
char_0167.png,能,1.0000
char_0168.png,尚,1.0000
char_0169.png,也,1.0000
char_0170.png,皇,1.0000
char_0171.png,帝,1.0000
char_0172.png,爰,1.0000
char_0173.png,在,1.0000
char_0174.png,弱,1.0000
char_0175.png,冠,1.0000
char_0176.png,經,1.0000
char_0177.png,營,1.0000
char_0178.png,四,1.0000
char_0179.png,方,1.0000
char_0180.png,逮,1.0000
char_0181.png,乎,1.0000
char_0182.png,立,1.0000
char_0183.png,年,1.0000
char_0184.png,撫,1.0000
char_0185.png,臨,1.0000
char_0186.png,億,1.0000
char_0187.png,兆,1.0000
char_0188.png,始,1.0000
char_0189.png,以,1.0000
char_0190.png,武,1.0000
char_0191.png,功,1.0000
char_0192.png,壹,1.0000
char_0193.png,海,1.0000
char_0194.png,內,1.0000
char_0195.png,終,1.0000
char_0196.png,以,1.0000
char_0197.png,文,1.0000
char_0198.png,德,1.0000
char_0199.png,懷,1.0000
char_0200.png,遠,1.0000
char_0201.png,人,1.0000
char_0202.png,東,1.0000
char_0203.png,越,1.0000
char_0204.png,青,1.0000
char_0205.png,丘,1.0000
char_0206.png,南,1.0000
char_0207.png,踰,1.0000
char_0208.png,丹,1.0000
char_0209.png,儌,1.0000
char_0210.png,皆,1.0000
char_0211.png,獻,1.0000
char_0212.png,琛,1.0000
char_0213.png,奉,1.0000
char_0214.png,贄,1.0000
char_0215.png,重,1.0000
char_0216.png,譯,1.0000
char_0217.png,來,1.0000
char_0218.png,王,1.0000
char_0219.png,西,1.0000
char_0220.png,暨,1.0000
char_0221.png,輪,1.0000
char_0222.png,臺,1.0000
char_0223.png,北,1.0000
char_0224.png,拒,1.0000
char_0225.png,玄,1.0000
char_0226.png,闕,1.0000
char_0227.png,並,1.0000
char_0228.png,地,1.0000
char_0229.png,列,1.0000
char_0230.png,州,1.0000
char_0231.png,縣,1.0000
char_0232.png,人,1.0000
char_0233.png,充,1.0000
char_0234.png,編,1.0000
char_0235.png,戶,1.0000
char_0236.png,氣,1.0000
char_0237.png,淑,1.0000
char_0238.png,年,1.0000
char_0239.png,和,1.0000
char_0240.png,邇,1.0000
char_0241.png,安,1.0000
char_0242.png,遠,1.0000
char_0243.png,肅,1.0000
char_0244.png,群,1.0000
char_0245.png,生,1.0000
char_0246.png,咸,1.0000
char_0247.png,遂,1.0000
char_0248.png,靈,1.0000
char_0249.png,貺,1.0000
char_0250.png,畢,1.0000
char_0251.png,臻,1.0000
char_0252.png,雖,1.0000
char_0253.png,藉,1.0000
char_0254.png,二,1.0000
char_0255.png,儀,1.0000
char_0256.png,之,1.0000
char_0257.png,功,1.0000
char_0258.png,終,1.0000
char_0259.png,資,1.0000
char_0260.png,一,1.0000
char_0261.png,人,1.0000
char_0262.png,之,1.0000
char_0263.png,慮,1.0000
char_0264.png,遺,1.0000
char_0265.png,身,1.0000
char_0266.png,利,1.0000
char_0267.png,物,1.0000
char_0268.png,櫛,1.0000
char_0269.png,風,1.0000
char_0270.png,沐,1.0000
char_0271.png,雨,1.0000
char_0272.png,百,1.0000
char_0273.png,姓,1.0000
char_0274.png,為,1.0000
char_0275.png,心,1.0000
char_0276.png,憂,1.0000
char_0277.png,勞,1.0000
char_0278.png,成,1.0000
char_0279.png,疾,1.0000
char_0280.png,同,1.0000
char_0281.png,堯,1.0000
char_0282.png,肌,1.0000
char_0283.png,之,1.0000
char_0284.png,如,1.0000
char_0285.png,臘,1.0000
char_0286.png,甚,1.0000
char_0287.png,禹,1.0000
char_0288.png,足,1.0000
char_0289.png,之,1.0000
char_0290.png,胼,1.0000
char_0291.png,胝,1.0000
char_0292.png,針,1.0000
char_0293.png,石,1.0000
char_0294.png,屢,1.0000
char_0295.png,加,1.0000
char_0296.png,腠,1.0000
char_0297.png,理,1.0000
char_0298.png,猶,1.0000
char_0299.png,滯,1.0000
char_0300.png,爰,1.0000
char_0301.png,居,1.0000
char_0302.png,亰,1.0000
char_0303.png,室,1.0000
char_0304.png,每,1.0000
char_0305.png,弊,1.0000
char_0306.png,炎,1.0000
char_0307.png,暑,1.0000
char_0308.png,群,1.0000
char_0309.png,下,1.0000
char_0310.png,請,1.0000
char_0311.png,建,1.0000
char_0312.png,離,1.0000
char_0313.png,宮,1.0000
char_0314.png,庶,1.0000
char_0315.png,可,1.0000
char_0316.png,怡,1.0000
char_0317.png,神,1.0000
char_0318.png,養,1.0000
char_0319.png,性,1.0000
char_0320.png,聖,1.0000
char_0321.png,上,1.0000
char_0322.png,愛,1.0000
char_0323.png,一,1.0000
char_0324.png,夫,1.0000
char_0325.png,之,1.0000
char_0326.png,力,1.0000
char_0327.png,惜,1.0000
char_0328.png,十,1.0000
char_0329.png,家,1.0000
char_0330.png,之,1.0000
char_0331.png,產,1.0000
char_0332.png,深,1.0000
char_0333.png,閇,1.0000
char_0334.png,固,1.0000
char_0335.png,拒,1.0000
char_0336.png,未,1.0000
char_0337.png,肯,1.0000
char_0338.png,俯,1.0000
char_0339.png,從,1.0000
char_0340.png,以,1.0000
char_0341.png,為,1.0000
char_0342.png,隨,1.0000
char_0343.png,氏,1.0000
char_0344.png,舊,1.0000
char_0345.png,宮,1.0000
char_0346.png,營,1.0000
char_0347.png,於,1.0000
char_0348.png,曩,1.0000
char_0349.png,代,1.0000
char_0350.png,棄,1.0000
char_0351.png,之,1.0000
char_0352.png,則,1.0000
char_0353.png,可,1.0000
char_0354.png,惜,1.0000
char_0355.png,毀,1.0000
char_0356.png,之,1.0000
char_0357.png,則,1.0000
char_0358.png,重,1.0000
char_0359.png,勞,1.0000
char_0360.png,事,1.0000
char_0361.png,貴,1.0000
char_0362.png,因,1.0000
char_0363.png,循,1.0000
char_0364.png,何,1.0000
char_0365.png,必,1.0000
char_0366.png,改,1.0000
char_0367.png,作,1.0000
char_0368.png,於,1.0000
char_0369.png,是,1.0000
char_0370.png,斲,1.0000
char_0371.png,彫,1.0000
char_0372.png,為,1.0000
char_0373.png,檏,1.0000
char_0374.png,損,1.0000
char_0375.png,之,1.0000
char_0376.png,又,1.0000
char_0377.png,損,1.0000
char_0378.png,去,1.0000
char_0379.png,其,1.0000
char_0380.png,泰,1.0000
char_0381.png,甚,1.0000
char_0382.png,葺,1.0000
char_0383.png,其,1.0000
char_0384.png,頺,1.0000
char_0385.png,壞,1.0000
char_0386.png,雜,1.0000
char_0387.png,丹,1.0000
char_0388.png,墀,1.0000
char_0389.png,以,1.0000
char_0390.png,沙,1.0000
char_0391.png,礫,1.0000
char_0392.png,間,1.0000
char_0393.png,粉,1.0000
char_0394.png,壁,1.0000
char_0395.png,以,1.0000
char_0396.png,塗,1.0000
char_0397.png,泥,1.0000
char_0398.png,玉,1.0000
char_0399.png,砌,1.0000
char_0400.png,接,1.0000
char_0401.png,於,1.0000
char_0402.png,土,1.0000
char_0403.png,階,1.0000
char_0404.png,茅,1.0000
char_0405.png,茨,1.0000
char_0406.png,續,1.0000
char_0407.png,於,1.0000
char_0408.png,瓊,1.0000
char_0409.png,室,1.0000
char_0410.png,仰,1.0000
char_0411.png,觀,1.0000
char_0412.png,壯,1.0000
char_0413.png,麗,1.0000
char_0414.png,可,1.0000
char_0415.png,作,1.0000
char_0416.png,鑒,1.0000
char_0417.png,於,1.0000
char_0418.png,既,1.0000
char_0419.png,往,1.0000
char_0420.png,俯,1.0000
char_0421.png,察,1.0000
char_0422.png,卑,1.0000
char_0423.png,儉,1.0000
char_0424.png,足,1.0000
char_0425.png,垂,1.0000
char_0426.png,訓,1.0000
char_0427.png,於,1.0000
char_0428.png,後,1.0000
char_0429.png,昆,1.0000
char_0430.png,此,1.0000
char_0431.png,所,1.0000
char_0432.png,謂,1.0000
char_0433.png,至,1.0000
char_0434.png,人,1.0000
char_0435.png,無,1.0000
char_0436.png,為,1.0000
char_0437.png,大,1.0000
char_0438.png,聖,1.0000
char_0439.png,不,1.0000
char_0440.png,作,1.0000
char_0441.png,彼,1.0000
char_0442.png,竭,1.0000
char_0443.png,其,1.0000
char_0444.png,力,1.0000
char_0445.png,我,1.0000
char_0446.png,享,1.0000
char_0447.png,其,1.0000
