filename,character,confidence
char_0001.png,般,1.0000
char_0002.png,若,1.0000
char_0003.png,波,1.0000
char_0004.png,羅,1.0000
char_0005.png,蜜,1.0000
char_0006.png,多,1.0000
char_0007.png,心,1.0000
char_0008.png,經,1.0000
char_0009.png,觀,1.0000
char_0010.png,自,1.0000
char_0011.png,在,1.0000
char_0012.png,菩,1.0000
char_0013.png,薩,1.0000
char_0014.png,行,1.0000
char_0015.png,深,1.0000
char_0016.png,般,1.0000
char_0017.png,若,1.0000
char_0018.png,波,1.0000
char_0019.png,羅,1.0000
char_0020.png,蜜,1.0000
char_0021.png,多,1.0000
char_0022.png,時,1.0000
char_0023.png,照,1.0000
char_0024.png,見,1.0000
char_0025.png,五,1.0000
char_0026.png,蘊,1.0000
char_0027.png,皆,1.0000
char_0028.png,空,1.0000
char_0029.png,度,1.0000
char_0030.png,一,1.0000
char_0031.png,切,1.0000
char_0032.png,苦,1.0000
char_0033.png,厄,1.0000
char_0034.png,舍,1.0000
char_0035.png,利,1.0000
char_0036.png,子,1.0000
char_0037.png,色,1.0000
char_0038.png,不,1.0000
char_0039.png,異,1.0000
char_0040.png,空,1.0000
char_0041.png,空,1.0000
char_0042.png,不,1.0000
char_0043.png,異,1.0000
char_0044.png,色,1.0000
char_0045.png,色,1.0000
char_0046.png,即,1.0000
char_0047.png,是,1.0000
char_0048.png,空,1.0000
char_0049.png,空,1.0000
char_0050.png,即,1.0000
char_0051.png,是,1.0000
char_0052.png,色,1.0000
char_0053.png,受,1.0000
char_0054.png,想,1.0000
char_0055.png,行,1.0000
char_0056.png,識,1.0000
char_0057.png,亦,1.0000
char_0058.png,復,1.0000
char_0059.png,如,1.0000
char_0060.png,是,1.0000
char_0061.png,舍,1.0000
char_0062.png,利,1.0000
char_0063.png,子,1.0000
char_0064.png,是,1.0000
char_0065.png,諸,1.0000
char_0066.png,法,1.0000
char_0067.png,空,1.0000
char_0068.png,相,1.0000
char_0069.png,不,1.0000
char_0070.png,生,1.0000
char_0071.png,不,1.0000
char_0072.png,滅,1.0000
char_0073.png,不,1.0000
char_0074.png,垢,1.0000
char_0075.png,不,1.0000
char_0076.png,淨,1.0000
char_0077.png,不,1.0000
char_0078.png,增,1.0000
char_0079.png,不,1.0000
char_0080.png,減,1.0000
char_0081.png,是,1.0000
char_0082.png,故,1.0000
char_0083.png,空,1.0000
char_0084.png,中,1.0000
char_0085.png,無,1.0000
char_0086.png,色,1.0000
char_0087.png,無,1.0000
char_0088.png,受,1.0000
char_0089.png,想,1.0000
char_0090.png,行,1.0000
char_0091.png,識,1.0000
char_0092.png,無,1.0000
char_0093.png,眼,1.0000
char_0094.png,耳,1.0000
char_0095.png,鼻,1.0000
char_0096.png,舌,1.0000
char_0097.png,身,1.0000
char_0098.png,意,1.0000
char_0099.png,無,1.0000
char_0100.png,色,1.0000
char_0101.png,聲,1.0000
char_0102.png,香,1.0000
char_0103.png,味,1.0000
char_0104.png,觸,1.0000
char_0105.png,法,1.0000
char_0106.png,無,1.0000
char_0107.png,眼,1.0000
char_0108.png,界,1.0000
char_0109.png,乃,1.0000
char_0110.png,至,1.0000
char_0111.png,無,1.0000
char_0112.png,意,1.0000
char_0113.png,識,1.0000
char_0114.png,界,1.0000
char_0115.png,無,1.0000
char_0116.png,無,1.0000
char_0117.png,明,1.0000
char_0118.png,亦,1.0000
char_0119.png,無,1.0000
char_0120.png,無,1.0000
char_0121.png,明,1.0000
char_0122.png,盡,1.0000
char_0123.png,乃,1.0000
char_0124.png,至,1.0000
char_0125.png,無,1.0000
char_0126.png,老,1.0000
char_0127.png,死,1.0000
char_0128.png,亦,1.0000
char_0129.png,無,1.0000
char_0130.png,老,1.0000
char_0131.png,死,1.0000
char_0132.png,盡,1.0000
char_0133.png,無,1.0000
char_0134.png,苦,1.0000
char_0135.png,集,1.0000
char_0136.png,滅,1.0000
char_0137.png,道,1.0000
char_0138.png,無,1.0000
char_0139.png,智,1.0000
