filename,character,confidence
char_0001.png,演,1.0000
char_0002.png,連,1.0000
char_0003.png,珠,1.0000
char_0004.png,臣,1.0000
char_0005.png,聞,1.0000
char_0006.png,利,1.0000
char_0007.png,見,1.0000
char_0008.png,乘,1.0000
char_0009.png,時,1.0000
char_0010.png,仰,1.0000
char_0011.png,九,1.0000
char_0012.png,重,1.0000
char_0013.png,之,1.0000
char_0014.png,表,1.0000
char_0015.png,正,1.0000
char_0016.png,方,1.0000
char_0017.png,求,1.0000
char_0018.png,作,1.0000
char_0019.png,則,1.0000
char_0020.png,資,1.0000
char_0021.png,六,1.0000
char_0022.png,尚,1.0000
char_0023.png,之,1.0000
char_0024.png,謨,1.0000
char_0025.png,明,1.0000
char_0026.png,故,1.0000
char_0027.png,奠,1.0000
char_0028.png,鴻,1.0000
char_0029.png,基,1.0000
char_0030.png,而,1.0000
char_0031.png,胙,1.0000
char_0032.png,土,1.0000
char_0033.png,析,1.0000
char_0034.png,圭,1.0000
char_0035.png,盛,1.0000
char_0036.png,治,1.0000
char_0037.png,於,1.0000
char_0038.png,焉,1.0000
char_0039.png,可,1.0000
char_0040.png,久,1.0000
char_0041.png,儀,1.0000
char_0042.png,鳳,1.0000
char_0043.png,闕,1.0000
char_0044.png,而,1.0000
char_0045.png,承,1.0000
char_0046.png,流,1.0000
char_0047.png,贊,1.0000
char_0048.png,化,1.0000
char_0049.png,大,1.0000
char_0050.png,猷,1.0000
char_0051.png,用,1.0000
char_0052.png,是,1.0000
char_0053.png,允,1.0000
char_0054.png,升,1.0000
char_0055.png,代,1.0000
char_0056.png,錫,1.0000
char_0057.png,金,1.0000
char_0058.png,章,1.0000
char_0059.png,音,1.0000
char_0060.png,徽,1.0000
char_0061.png,丕,1.0000
char_0062.png,著,1.0000
char_0063.png,門,1.0000
char_0064.png,還,1.0000
char_0065.png,珠,1.0000
char_0066.png,履,1.0000
char_0067.png,德,1.0000
char_0068.png,范,1.0000
char_0069.png,斯,1.0000
char_0070.png,憑,1.0000
char_0071.png,臣,1.0000
char_0072.png,聞,1.0000
char_0073.png,神,1.0000
char_0074.png,馬,1.0000
char_0075.png,誕,1.0000
char_0076.png,靈,1.0000
char_0077.png,表,1.0000
char_0078.png,化,1.0000
char_0079.png,嘉,1.0000
char_0080.png,木,1.0000
char_0081.png,符,1.0000
char_0082.png,瑞,1.0000
char_0083.png,時,1.0000
char_0084.png,生,1.0000
char_0085.png,是,1.0000
char_0086.png,惟,1.0000
char_0087.png,設,1.0000
char_0088.png,教,1.0000
char_0089.png,隨,1.0000
char_0090.png,風,1.0000
char_0091.png,用,1.0000
char_0092.png,光,1.0000
char_0093.png,文,1.0000
char_0094.png,德,1.0000
char_0095.png,修,1.0000
char_0096.png,儀,1.0000
char_0097.png,成,1.0000
char_0098.png,俗,1.0000
char_0099.png,爰,1.0000
char_0100.png,兆,1.0000
char_0101.png,太,1.0000
char_0102.png,平,1.0000
char_0103.png,四,1.0000
char_0104.png,海,1.0000
char_0105.png,雲,1.0000
char_0106.png,從,1.0000
char_0107.png,而,1.0000
char_0108.png,觀,1.0000
char_0109.png,在,1.0000
char_0110.png,上,1.0000
char_0111.png,萬,1.0000
char_0112.png,方,1.0000
char_0113.png,星,1.0000
char_0114.png,拱,1.0000
char_0115.png,而,1.0000
char_0116.png,道,1.0000
char_0117.png,大,1.0000
char_0118.png,行,1.0000
char_0119.png,臣,1.0000
char_0120.png,聞,1.0000
char_0121.png,泉,1.0000
char_0122.png,石,1.0000
char_0123.png,響,1.0000
char_0124.png,奏,1.0000
char_0125.png,清,1.0000
char_0126.png,音,1.0000
char_0127.png,江,1.0000
char_0128.png,山,1.0000
char_0129.png,景,1.0000
char_0130.png,開,1.0000
char_0131.png,秀,1.0000
char_0132.png,色,1.0000
char_0133.png,是,1.0000
char_0134.png,以,1.0000
char_0135.png,解,1.0000
char_0136.png,人,1.0000
char_0137.png,越,1.0000
char_0138.png,軼,1.0000
char_0139.png,探,1.0000
char_0140.png,奧,1.0000
char_0141.png,境,1.0000
char_0142.png,於,1.0000
char_0143.png,九,1.0000
char_0144.png,區,1.0000
char_0145.png,高,1.0000
