filename,character,confidence
font_00_0001.png,相,1.0
font_00_0002.png,親,1.0
font_00_0003.png,暱,1.0
font_00_0004.png,懷,1.0
font_00_0005.png,用,1.0
font_00_0006.png,是,1.0
font_00_0007.png,姊,1.0
font_00_0008.png,適,1.0
font_00_0009.png,同,1.0
font_00_0010.png,朝,1.0
font_00_0011.png,姊,1.0
font_00_0012.png,楚,1.0
font_00_0013.png,翹,1.0
font_00_0014.png,皆,1.0
font_00_0015.png,所,1.0
font_00_0016.png,許,1.0
font_00_0017.png,聘,1.0
font_00_0018.png,者,1.0
font_00_0019.png,也,1.0
font_00_0020.png,婉,1.0
font_00_0021.png,維,1.0
font_00_0022.png,中,1.0
font_00_0023.png,華,1.0
font_00_0024.png,民,1.0
font_00_0025.png,國,1.0
font_00_0026.png,十,1.0
font_00_0027.png,五,1.0
font_00_0028.png,年,1.0
font_00_0029.png,八,1.0
font_00_0030.png,月,1.0
font_00_0031.png,十,1.0
font_00_0032.png,九,1.0
font_00_0033.png,日,1.0
font_00_0034.png,實,1.0
font_00_0035.png,夏,1.0
font_00_0036.png,正,1.0
font_00_0037.png,丙,1.0
font_00_0038.png,戌,1.0
font_00_0039.png,八,1.0
font_00_0040.png,月,1.0
font_00_0041.png,初,1.0
font_00_0042.png,日,1.0
font_00_0043.png,為,1.0
font_00_0044.png,我,1.0
font_00_0045.png,先,1.0
font_00_0046.png,府,1.0
font_00_0047.png,君,1.0
font_00_0048.png,九,1.0
font_00_0049.png,十,1.0
font_00_0050.png,誕,1.0
font_00_0051.png,日,1.0
font_00_0052.png,不,1.0
font_00_0053.png,肖,1.0
font_00_0054.png,男,1.0
font_00_0055.png,忠,1.0
font_00_0056.png,本,1.0
font_00_0057.png,率,1.0
font_00_0058.png,子,1.0
font_00_0059.png,信,1.0
font_00_0060.png,節,1.0
font_00_0061.png,信,1.0
font_00_0062.png,衡,1.0
font_00_0063.png,信,1.0
font_00_0064.png,良,1.0
font_00_0065.png,謹,1.0
font_00_0066.png,以,1.0
font_00_0067.png,庶,1.0
font_00_0068.png,羞,1.0
font_00_0069.png,清,1.0
font_00_0070.png,酒,1.0
font_00_0071.png,之,1.0
font_00_0072.png,儀,1.0
font_00_0073.png,敢,1.0
font_00_0074.png,昭,1.0
font_00_0075.png,告,1.0
font_00_0076.png,于,1.0
font_00_0077.png,府,1.0
font_00_0078.png,君,1.0
font_00_0079.png,之,1.0
font_00_0080.png,位,1.0
font_00_0081.png,前,1.0
font_00_0082.png,曰,1.0
font_00_0083.png,府,1.0
font_00_0084.png,君,1.0
font_00_0085.png,棄,1.0
font_00_0086.png,養,1.0
font_00_0087.png,十,1.0
font_00_0088.png,有,1.0
font_00_0089.png,六,1.0
font_00_0090.png,年,1.0
font_00_0091.png,矣,1.0
font_00_0092.png,溯,1.0
font_00_0093.png,自,1.0
font_00_0094.png,降,1.0
font_00_0095.png,生,1.0
font_00_0096.png,歷,1.0
font_00_0097.png,稔,1.0
font_00_0098.png,九,1.0
